FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_cpu_ns_per_tx,committer_event_ns_per_tx,committer_num,cycles_per_acked_tx,cycles_per_logical_tx,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,experiment,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,flusher_cpu_ns_per_tx,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,instructions_per_acked_tx,instructions_per_logical_tx,logger_num,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,payload_build_ns_per_tx,pending_commits,perf_context_switches,perf_cycles,perf_instructions,perf_task_clock_ms,perfstat_log,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,read_only_frontier_collect_skipped_per_tx,ready_queue_push_ns_per_tx,repeat,skip_fdatasync,skip_read_only,stderr_log,stdout_log,straggler_logger,straggler_sleep_us,system,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_cpu_ns,wal_stats_committer_event_ns,wal_stats_committer_idle_wait_ns,wal_stats_committer_idle_waits,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_lag_avg,wal_stats_durable_lag_max,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_flusher_cpu_ns,wal_stats_flusher_idle_wait_ns,wal_stats_flusher_idle_waits,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_read_only_commits,wal_stats_read_only_fast_path_acks,wal_stats_read_only_frontier_collect_skipped,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,96,0.0001,193128,131072,131072,131072,131072,131072,119.020208,4,56,0,61668,0,-nan,0,51372434.500000,1794783,1794751.000000,572.746092,464.818777,1,202212.844148,194828.290953,0.000000,1729209,1794751,432302.250000,0,frontier,0.000000,0.000000,1000,4558.722130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500112,64,176478.457281,170033.690822,7,65542,448687.750000,311.148233,65536,1,65558,555140 kB,async_global_lsn_prefix,2109.896060,65542,2161061,349668270017,305168136637,136799.660000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r3.perfstat.csv,184966.662133,0.000000,0.000000,10.856263,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r3.out,3,1000,Global LSN prefix,53412794,2084748438,0,0,1769202300,1653003196,25507413481,1721869982,2144116191,781646062,140150210082,1868220815,2713582378,99852994445,149.684092,0.000000,1.000018,24029.677266,1.000018,428.699632,193128,131072,131072,131072,131072,131072,1794783,213611638,1794783,1794783,178283276,56,0,61668,205489738,1794783,1027936621,834233964,4305544538,39785,1,319846016860156,0,0,0,0,2692327,1508,10352,async_global_lsn_prefix,0,0,1794783,31970,8181771101,27169981146,31989,0,0,0,0,0,2692327,7,1794783,0,558433603,65558,1,65558,193128,131072,131072,131072,131072,131072,1729209,2593917,1794751,65542,65542,1,0,40675969226,3786738064,0,0,0,0,19484288,65574,319979793300597,268645674,1794783,43127287303,1794783,769409093,40675969226,0,2846658362,22663.850989,32,YCSB-B,ycsb_b,0.000000,1586.102118
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,97,0.0001,3918,32,1024,1024,2048,2048,271.931758,4,23,0,128,0,-nan,0,40669577.250000,1786582,1786557.000000,495.256148,425.163699,1,148119.260016,148110.305989,0.418392,1786449,1786557,446612.250000,0,frontier,0.000000,0.000000,1000,2500.377663,3.913173,56.000784,20051.806164,7.000098,1358.899371,6.874860,16408.317092,3.913173,0.901020,64,75177.248715,75172.704140,7,108,446639.250000,144.777347,65536,1,245,642252 kB,async_dep_frontier_lsn,1465.866623,108,3632901,264607503936,134300320790,105462.800000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r3.perfstat.csv,373.883006,3.511927,0.000000,10.940816,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r3.out,3,1000,Dep frontier + separate LSN,54673408,1041819611,0,0,940381080,741591876,61148176407,818377086,1144065001,826027363,147557923483,6236191614,1637812342,72968807695,150.646218,0.418392,0.418392,18605.392762,0.418392,186.721619,3918,32,1024,1024,2048,2048,1786582,485821586,1786582,1786582,433604,23,0,128,162678309,1786582,884803338,759579182,4187276304,38845,1,667922923054,100048592,12506074,12282329,747482,1609724,14,30,async_dep_frontier_lsn,0,0,716759,30012,4467067217,31016943501,30026,6991107,35823694665,2427751183,29314393759,6991107,1609724,7,1786582,0,258652982,244,1,245,3918,32,1024,1024,2048,2048,1786449,1609300,1786557,108,108,1,0,0,2618854277,6274257,1069823,11972,0,19546391,133,774670286243,269138055,747482,33239594677,747482,333588815,0,892965,1196747617,0.000000,32,YCSB-B,ycsb_b,0.499825,669.862544
2100,5,10,10,100,10000,0,50,32,1,10,0,50,100000,0,0,6405,0.0053,4527,512,1024,1024,1024,1024,194.213018,4,38,0,172,0,-nan,0,237940753.750000,1194530,1194516.000000,944.351361,806.321343,1,215570.181346,215540.223898,1.093728,1194350,1194516,298587.500000,0,cstamp,0.000000,0.000000,1000,6793.152722,5.987415,56.000656,31669.009804,7.000082,2071.268177,6.981127,34972.175191,5.987415,6.000257,64,141400.389957,141380.739768,7,166,298629.000000,1020.602303,65536,2,333,2986508 kB,async_dep_frontier_lsn,7709.428720,167,3791806,257466246090,168881555745,102643.490000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r4.perfstat.csv,714.931928,4.988262,0.000000,16.618345,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r4.out,3,0,Dep frontier + separate LSN,3632287616,403061071,0,0,414531507,226919606,22287639932,329499328,799169708,718673330,154121202300,41102030156,1151085441,83056304605,1765.428040,1.093728,1.093728,21296.765249,1.093728,443.626329,4527,512,1024,1024,1024,1024,1194530,231990558,1194530,1194530,819182,38,0,172,951763015,1194530,1128042810,963163745,3987118800,37128,1,853878948186,66893680,8361710,8339068,1306475,7167403,22,38,async_dep_frontier_lsn,0,0,1193397,30794,8114529617,31657206136,30865,7152063,37829138915,2474162978,41774822820,7152063,7167403,7,1194530,0,1219125781,304,2,333,4527,512,1024,1024,1024,1024,1194350,7165787,1194516,166,167,1,0,0,9209035957,5958559,1133,2,0,19850879,180,978537824588,2108832041,1306475,25439326838,1306475,529918748,0,5974006,2859507142,0.000000,32,YCSB-A,ycsb_a,5.001194,2393.862570
2100,5,10,10,100,10000,0,50,32,1,10,0,50,100000,0,0,7027,0.0055,4464,512,1024,1024,1024,1024,161.896626,4,41,0,181,0,-nan,0,261293919.250000,1276184,1276167.000000,865.514424,737.135837,1,212707.599230,212669.930243,1.099181,1275941,1276167,318985.250000,0,cstamp,0.000000,0.000000,1000,6337.963546,5.987461,56.000746,28379.004729,7.000093,2047.336422,6.982346,31078.600668,5.987461,0.000000,64,140081.904920,140057.097422,7,226,319041.750000,0.000000,65536,1,352,3190676 kB,async_dep_frontier_cstamp,5882.352202,140,3864437,271402346869,178736245846,108158.770000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r4.perfstat.csv,700.622192,4.988400,0.000000,15.376200,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r4.out,3,0,Dep frontier + cstamp,3896065507,460630460,0,0,430068331,268173227,23071970304,384810129,848605370,729943371,153379003306,42385086501,1249915136,79653734970,1751.005782,1.099181,1.099181,19682.181997,1.099181,502.131221,4464,512,1024,1024,1024,1024,1276184,206607131,1276184,1276184,792816,41,0,181,1045175677,1276184,1104540946,940708430,4011198193,37184,1,893952579756,71466304,8933288,8910639,1402738,0,25,51,async_dep_frontier_cstamp,0,0,1274862,31007,8088299925,31850745298,31092,7641000,36216349328,2612743180,39661484579,7641000,0,7,1276184,0,0,319,1,352,4464,512,1024,1024,1024,1024,1275941,0,1276167,226,140,1,0,0,7506863763,6366031,1322,1,0,19622599,243,1011779809836,2234575796,1402738,25117751153,1402738,640803294,0,6381029,2669720827,0.000000,32,YCSB-A,ycsb_a,5.000152,2091.983907
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,99,0.0001,2059,32,512,1024,1024,1024,268.781988,4,23,0,92,0,-nan,0,42354693.500000,1860198,1860181.000000,513.205435,456.809878,1,152964.256669,152956.526969,0.412625,1860087,1860181,465021.750000,0,cstamp,0.000000,0.000000,1000,2692.427079,3.909381,56.000512,15566.652125,7.000064,1387.627810,6.878619,13952.595217,3.909381,0.900591,64,74207.229166,74203.479273,7,94,465045.250000,152.336031,65536,1,181,649972 kB,async_dep_frontier_lsn,1468.181929,97,3512182,284526825294,138031902277,113000.840000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r4.perfstat.csv,265.361859,3.508490,0.000000,10.336614,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r4.out,3,0,Dep frontier + separate LSN,50378150,1251867347,0,0,1128430151,908498150,57445002580,997614020,1352514948,855397249,145456731558,5775437843,1890038110,73801553010,148.879033,0.412625,0.412625,19632.192853,0.412625,197.784106,2059,32,512,1024,1024,1024,1860198,499983147,1860198,1860198,319280,23,0,92,169418774,1860198,954654999,849749056,4094822515,39094,1,493596144955,104171088,13021386,12795477,767557,1675262,12,31,async_dep_frontier_lsn,0,0,745643,32246,5008401697,33305161815,32268,7272157,28956790517,2581238887,25954352523,7272157,1675262,7,1860198,0,283372590,177,1,181,2059,32,512,1024,1024,1024,1860087,1674887,1860181,94,97,1,0,0,2731084128,6526426,1114555,12115,0,19227973,111,593925297661,276941949,767557,36519432133,767557,367914236,0,929619,1289065567,0.000000,32,YCSB-B,ycsb_b,0.499747,692.978569
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,104,0.0001,2389,32,512,512,1024,1024,256.557010,4,22,0,87,0,-nan,0,41987085.250000,1799168,1799150.000000,512.457787,421.937719,1,148219.136852,148212.628605,0.412159,1799071,1799150,449767.750000,0,cstamp,0.000000,0.000000,1000,2622.390692,3.909105,56.000560,20769.117563,7.000070,1378.555606,6.875500,17002.891594,3.909105,0.000000,64,76476.820881,76473.462813,7,79,449787.500000,0.000000,65536,1,178,657852 kB,async_dep_frontier_cstamp,1264.334632,76,3751972,266656750755,137587230620,106321.800000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r4.perfstat.csv,259.775995,3.508257,0.000000,11.181942,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r4.out,3,0,Dep frontier + cstamp,50483816,1051376400,0,0,948603043,750336811,62545114448,828715432,1154905007,844676439,147398650476,6354817091,1655529465,71214092524,152.628943,0.412159,0.412159,16957.191988,0.412159,192.328890,2389,32,512,512,1024,1024,1799168,461584545,1799168,1799168,318805,22,0,87,167948341,1799168,921988427,759129248,4180437769,40058,1,467355458941,100753408,12594176,12370056,741535,0,10,16,async_dep_frontier_cstamp,0,0,721092,32377,4718074214,33470030302,32403,7033067,37366757863,2480228319,30590752412,7033067,0,7,1799168,0,0,177,1,178,2389,32,512,512,1024,1024,1799071,0,1799150,79,76,1,0,0,2274727653,6311881,1078076,12138,0,20117991,97,573583957729,274602362,741535,30508531966,741535,346028522,0,898675,1146037907,0.000000,32,YCSB-B,ycsb_b,0.499500,636.988526
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,90,0.0000,3584,1024,1024,1024,1024,1024,151.130045,4,62,0,479,0,-nan,0,63231723.250000,2204330,2204300.000000,587.598174,540.103795,1,124886.881154,124854.303938,0.000000,2203725,2204300,550931.250000,0,frontier,0.000000,0.000000,1000,5199.124423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499827,64,52842.328757,52828.544635,7,575,551075.000000,271.778036,65536,2,919,619340 kB,async_global_lsn_prefix,1963.844146,396,2920873,275216342171,116449960939,109069.110000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r4.perfstat.csv,1110.829265,0.000000,0.000000,6.758983,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r4.out,3,0,Global LSN prefix,57602780,2215651222,0,0,1881733910,1691668005,28423917654,1773004713,2270985110,949430821,138228729077,2132957163,2950137622,93881640077,148.272613,0.000000,1.000014,34097.828461,1.000014,413.428516,3584,1024,1024,1024,1024,1024,2204330,333135958,2204330,2204330,1149839,62,0,479,252926893,2204330,1295242656,1190550796,3756380449,38626,1,2447962223102,0,0,0,0,3306068,43,81,async_global_lsn_prefix,0,0,2204330,35090,11460429965,30685016234,35108,0,0,0,0,0,3306068,7,2204330,0,599080325,919,2,919,3584,1024,1024,1024,1024,1024,2203725,3305236,2204300,575,396,1,0,0,4328901650,0,0,0,0,14898826,605,2534626336388,326837321,2204330,75161843276,2204330,911320478,0,0,3797544656,0.000000,32,YCSB-B,ycsb_b,0.000000,1722.789392
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,95,0.0001,1905,32,512,1024,1024,1024,258.980373,4,22,0,88,0,-nan,0,41103455.250000,1802758,1802741.000000,480.357263,419.306446,1,150677.107674,150670.253931,0.413357,1802659,1802741,450664.750000,0,frontier,0.000000,0.000000,1000,2676.713088,3.919452,56.000528,19980.111319,7.000066,1367.156137,6.877286,16420.937811,3.919452,0.902391,64,75231.652478,75228.230470,7,82,450685.250000,156.390260,65536,1,177,675276 kB,async_dep_frontier_lsn,1466.714549,80,3661639,271619444242,135617015425,108218.160000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r4.perfstat.csv,262.184505,3.517566,0.000000,10.831205,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r4.out,3,0,Dep frontier + separate LSN,58761682,1146795505,0,0,1039287617,823205616,62133526748,908336439,1253223627,826183784,146577947017,6239991864,1753570307,70395063828,152.745272,0.413357,0.413357,16764.007122,0.413357,195.735659,1905,32,512,1024,1024,1024,1802758,466874536,1802758,1802758,320056,22,0,88,164413821,1802758,865959733,755900921,4193701699,40032,1,472629258203,100954448,12619306,12397966,745175,1626778,10,17,async_dep_frontier_lsn,0,0,724402,32269,4825420429,33362972614,32299,7065757,36018965860,2464628421,29602697851,7065757,1626778,7,1802758,0,281931134,174,1,177,1905,32,512,1024,1024,1024,1802659,1626482,1802741,82,80,1,0,0,2644106452,6341261,1078356,11674,0,19525858,99,576984657322,275360165,745175,30221162964,745175,352860698,0,902376,1251384259,0.000000,32,YCSB-B,ycsb_b,0.500558,694.156431
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,100,0.0000,2329,1024,1024,1024,1024,1024,162.754527,4,61,0,476,0,-nan,0,60934438.250000,2125132,2125103.000000,596.064505,537.360096,1,129798.580764,129776.225950,0.000000,2124737,2125103,531184.250000,0,frontier,0.000000,0.000000,1000,4863.616919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499932,64,52407.153965,52398.128041,7,366,531275.750000,280.602342,65536,1,929,602388 kB,async_global_lsn_prefix,1986.494504,367,2763713,275787847096,111351419094,109088.940000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r4.perfstat.csv,1143.081926,0.000000,0.000000,7.600241,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r4.out,3,100,Global LSN prefix,58333640,2434003319,0,0,2070559478,1853041750,30650237544,1949431127,2495660309,911351160,136196950666,2230644973,3182180354,88361507012,150.451726,0.000000,1.000014,33607.869109,1.000014,410.600706,2329,1024,1024,1024,1024,1024,2125132,345870134,2125132,2125132,1181528,61,0,476,243737753,2125132,1266698467,1141945553,3804273696,38366,1,2428748463097,0,0,0,0,3187509,29,51,async_global_lsn_prefix,0,0,2125132,34324,10335686906,30500232005,34340,0,0,0,0,0,3187509,7,2125132,0,596308878,929,1,929,2329,1024,1024,1024,1024,1024,2124737,3186917,2125103,366,367,1,0,0,4221505429,0,0,0,0,16151294,395,2510904590807,319725414,2125132,71420183467,2125132,872568792,0,0,3221868749,0.000000,32,YCSB-B,ycsb_b,0.000000,1516.100043
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,95,0.0001,2966,32,512,1024,1024,1024,271.807350,4,23,0,96,0,-nan,0,41387060.250000,1817643,1817626.000000,517.105325,465.305894,1,148987.522244,148980.145107,0.413716,1817536,1817626,454384.000000,0,frontier,0.000000,0.000000,1000,2753.461483,3.915369,56.000524,17974.345301,7.000065,1424.757946,6.878140,15551.943479,3.915369,0.901191,64,74872.059857,74868.352557,7,90,454406.500000,155.752314,65536,1,191,641104 kB,async_dep_frontier_lsn,1501.688445,88,3593932,270790185230,136082664185,107855.710000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r4.perfstat.csv,282.222083,3.513923,0.000000,10.082349,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r4.out,3,100,Dep frontier + separate LSN,53625818,1104909656,0,0,979229598,810479438,58468020157,889730702,1213316614,836943145,147119406573,5928135430,1706370154,75128645861,149.927621,0.413716,0.413716,19720.088384,0.413716,195.095958,2966,32,512,1024,1024,1024,1817643,494044106,1817643,1817643,340345,23,0,96,165548241,1817643,939904083,845752090,4100736740,38697,1,512948795445,101788008,12723501,12501886,751981,1638029,11,21,async_dep_frontier_lsn,0,0,729581,31609,5004763181,32665529559,31635,7116676,32670637352,2589677086,28267616818,7116676,1638029,7,1817643,0,283099456,188,1,191,2966,32,512,1024,1024,1024,1817536,1637670,1817626,90,88,1,0,0,2729507962,6386998,1088062,11661,0,18325940,107,618626706830,272512342,751981,35843745369,751981,354611486,0,908448,1308381378,0.000000,32,YCSB-B,ycsb_b,0.499799,719.829810
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,108,0.0000,3455,1024,1024,1024,2048,1024,128.512139,4,63,0,596,0,-nan,0,66575699.250000,2318874,2318842.000000,554.532496,498.121702,1,130490.375966,130465.502884,0.000000,2318400,2318842,579600.000000,0,frontier,0.000000,0.000000,1000,4560.148094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500262,64,52428.271847,52418.278369,7,442,579710.500000,299.214910,65536,2,1076,644416 kB,async_global_lsn_prefix,2007.212644,433,2962759,302528887639,121549705449,119693.980000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r4.perfstat.csv,1303.576599,0.000000,0.000000,7.686262,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r4.out,3,500,Global LSN prefix,62074778,2498943392,0,0,2130221755,1974023542,31242297676,2068906235,2548512635,986384295,135697962033,2338824284,3275652484,86572120957,149.719733,0.000000,1.000014,28427.062358,1.000014,415.825436,3455,1024,1024,1024,2048,1024,2318874,297999345,2318874,2318874,1336833,63,0,596,266302797,2318874,1285873241,1155065524,3786374679,38240,1,3022211986182,0,0,0,0,3478870,45,64,async_global_lsn_prefix,0,0,2318874,36668,10574262927,27632704284,36682,0,0,0,0,0,3478870,7,2318874,0,693832100,1076,2,1076,3455,1024,1024,1024,2048,1024,2318400,3478213,2318842,442,433,1,0,0,4654408981,0,0,0,0,17823228,474,3099948148195,347176406,2318874,65917866133,2318874,964233485,0,0,3687756811,0.000000,32,YCSB-B,ycsb_b,0.000000,1590.344151
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,88,0.0000,4806,32,512,1024,2048,2048,280.424652,4,24,0,113,0,-nan,0,41941815.250000,1841700,1841679.000000,521.708156,476.009056,1,148702.465444,148690.838470,0.415995,1841535,1841679,460383.750000,0,frontier,0.000000,0.000000,1000,2627.431786,3.910079,56.000639,15838.507527,7.000080,1374.617043,6.880455,13983.597584,3.910079,0.900831,64,74215.754186,74209.951292,7,144,460419.750000,154.905681,65536,1,209,667948 kB,async_dep_frontier_lsn,1489.733907,144,3485330,273840794702,136670908885,108861.090000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r4.perfstat.csv,325.908575,3.509113,0.000000,10.636955,4,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r4.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r4.out,3,500,Dep frontier + separate LSN,47331972,1147965693,0,0,1011320768,848060172,56425578567,928147672,1251895613,848523533,146757458392,5682826665,1757302392,76808505345,151.914392,0.415995,0.415995,21618.669654,0.415995,202.378785,4806,32,512,1024,2048,2048,1841700,516452192,1841700,1841700,382145,24,0,113,167767261,1841700,960818955,876655882,4069505500,38006,1,600172047143,103135200,12891900,12671589,766129,1659041,19,37,async_dep_frontier_lsn,0,0,738369,30642,4838885944,31668500840,30668,7201110,29169446704,2531603342,25753298015,7201110,1659041,7,1841700,0,285286540,205,1,209,4806,32,512,1024,2048,2048,1841535,1658506,1841679,144,144,1,0,0,2743611652,6462659,1103331,11818,0,19589857,165,703797668070,279777545,766129,39814649909,766129,372716759,0,920672,1262532530,0.000000,32,YCSB-B,ycsb_b,0.499909,685.533434
