FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_event_ns_per_tx,committer_num,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,logger_num,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,payload_build_ns_per_tx,pending_commits,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,ready_queue_push_ns_per_tx,repeat,seconds,stderr_log,stdout_log,thread_num,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_event_ns,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,1,0.0000,4085,64,64,128,128,128,0.000000,4,0,0,0,0,-nan,0,4613290.000000,166990,0.999976,0.000000,0,0.000000,166986,166986,41746.500000,0,89635.253309,41747.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.501162,0,4,0,41746.500000,167.866402,0,0,0,234144 kB,ermia_plain_pwal,2051.934036,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th4_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th4_r3.out,4,350150,25312097,0,0,29053926,18057079,959721101,8367557,15963563,41256709,19574902877,87451451,69379780,18319989464,101.679758,0.000000,0.000000,0.000000,0.000000,0.000000,4085,64,64,128,128,128,166990,0,166990,0,107723,0,0,0,18453160,166990,0,1,0,0,0,0,0,250673,sync,166990,14967832409,0,0,0,0,0,0,0,250673,4,166990,0,28031339,0,0,0,4085,64,64,128,128,128,166986,250668,166986,0,0,1,25713947,517726510,342644257,0,0,4,17988731048,16979096,0,0,0,0,0,0,2089803490,0.000000,4,ycsb_b,0.000000,12514.842502
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,3,0.0000,6078,128,256,256,4096,2048,155.209168,4,7,0,41,0,-nan,0,19069139.250000,667718,7.347146,531.517702,1,1.002878,667693,667716,166923.250000,0,13503.897602,22720.250000,100,10.499721,64.000192,2307.567130,8.000024,930.528710,3.869434,10381.782318,10.499721,0.000000,8,8,23,166929.000000,0.000000,65536,1,1028,333856 kB,ermia_async_dep_frontier_cstamp,1262.072398,23,299.640469,9.499666,69.432335,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_r3.out,4,784,93713485,0,0,100651324,79156170,6795766263,29116868,51564274,176920662,18613746784,757718773,269489556,10259648625,97.690281,1.002878,1.002878,1221.091698,1.002878,257.457353,6078,128,256,256,4096,2048,667718,103635645,667718,667718,334652,7,0,41,76276557,667718,354902874,1,200067843620,42733952,5341744,2583683,669638,0,async_dep_frontier_cstamp,90881,9016768491,667718,90881,7010832,1540799494,621328908,6932082162,7010832,0,8,667718,0,0,1001,1,1028,6078,128,256,256,4096,2048,667693,0,667716,23,23,1,0,0,842705933,6343079,46361081,25,223453185660,65229364,669638,815342464,669638,171908394,0,333784,2874277230,0.000000,4,ycsb_b,0.499889,4304.640341
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,1,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1329602.750000,49051,49051.000000,0.000000,0,0.000000,49051,49051,12262.750000,0,84894.916515,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,0,12262.750000,0.000000,0,0,0,229928 kB,ermia_single_wal,1805.884447,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th8_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th8_r3.out,8,505,12510551,0,0,7998028,1466223,286730825,1449511,8293773,16495150,39915884429,20122751,25192936,39535624176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,803617,,,,5318411,49051,,,,,,,,,,,4164180550,,,,,,,,,,,,,,,,,,,,,,,,,,,,34792856112,0,88580438,,,,39418231267,,,,,,,,372614167,0.000000,8,ycsb_b,0.000000,7596.464231
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,4,0.0000,4188,128,128,128,256,128,0.000000,4,0,0,0,0,-nan,0,7312358.250000,263360,0.999970,0.000000,0,0.000000,263352,263352,65838.000000,0,110606.406372,65840.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500835,0,8,0,65838.000000,204.126572,0,0,0,252148 kB,ermia_plain_pwal,2100.145437,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th8_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th8_r3.out,8,2218501,61350059,0,0,58436559,34938263,1580007634,21672609,42654703,85632793,39149448266,161466716,131694421,36969376008,126.431738,0.000000,0.000000,0.000000,0.000000,0.000000,4188,128,128,128,256,128,263360,0,263360,0,137065,0,0,0,29249433,263360,0,1,0,0,0,0,0,395248,sync,263360,29128418331,0,0,0,0,0,0,0,395248,8,263360,0,53757141,0,0,0,4188,128,128,128,256,128,263352,395235,263352,0,0,1,36714766,1674293879,553077501,0,0,8,36097515356,33296051,0,0,0,0,0,0,4617957687,0.000000,8,ycsb_b,0.000000,17535.305170
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,17,0.0000,6925,256,256,256,4096,512,234.045262,4,5,0,57,0,-nan,0,24933729.000000,872873,5.989926,930.524855,1,1.004361,872824,872870,218206.000000,0,19248.271298,36430.750000,100,10.499144,64.000220,4594.430213,8.000027,1121.157895,7.763708,17787.357928,10.499144,0.000000,8,8,46,218217.500000,0.000000,65536,1,1321,392204 kB,ermia_async_dep_frontier_cstamp,1672.656255,47,329.985493,9.498990,125.034413,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_r3.out,8,11091015,149817138,0,0,155650439,119066968,11958672007,59675282,111480816,308594318,37711154394,1379205600,423181612,23034719199,125.821609,1.004361,1.004361,3462.509461,1.004361,301.508700,6925,256,256,256,4096,512,872873,204291088,872873,872873,385405,5,0,57,99734916,872873,812227230,1,288019258139,55863872,6982984,6776708,876677,0,async_dep_frontier_cstamp,145723,16801238568,872873,145723,9164388,4010340300,978625092,15526051115,9164388,0,8,872873,0,0,1247,1,1321,6925,256,256,256,4096,512,872824,0,872870,46,47,1,0,0,1460011465,8291383,109138788,49,336410436952,109825908,876677,3022320633,876677,263177899,0,436933,5093930727,0.000000,8,ycsb_b,0.500571,5835.841221
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,3,0.0001,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1320993.750000,47995,47995.000000,0.000000,0,0.000000,47995,47995,11998.750000,0,87029.859965,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,0,11998.750000,0.000000,0,0,0,241096 kB,ermia_single_wal,1921.768497,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th16_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th16_r3.out,16,1051347,10145304,0,0,7174842,1476193,276063662,1444015,32282042,50277430,79922491395,22129342,25024109,79495423109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,1653973,,,,5283975,47995,,,,,,,,,,,4176998129,,,,,,,,,,,,,,,,,,,,,,,,,,,,74756060409,0,92235279,,,,79382470124,,,,,,,,357176307,0.000000,16,ycsb_b,0.000000,7441.948265
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,4,0.0000,2810,128,256,256,256,256,0.000000,4,0,0,0,0,-nan,0,10085285.500000,360821,0.999956,0.000000,0,0.000000,360805,360805,90201.250000,0,163235.333568,90205.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500121,0,16,0,90201.250000,277.358108,0,0,0,271116 kB,ermia_plain_pwal,2242.821067,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th16_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th16_r3.out,16,2337603,123663033,0,0,91748892,53528854,2167280498,58900857,100296575,156716294,78394104737,222796753,228930220,75187905158,134.389069,0.000000,0.000000,0.000000,0.000000,0.000000,2810,128,256,256,256,256,360821,0,360821,0,201090,0,0,0,40341142,360821,0,1,0,0,0,0,0,541251,sync,360821,58896124528,0,0,0,0,0,0,0,541251,16,360821,0,100072192,0,0,0,2810,128,256,256,256,256,360805,541226,360805,0,0,1,54772611,5525484192,809221055,0,0,16,72557666293,48488248,0,0,0,0,0,0,7123503467,0.000000,16,ycsb_b,0.000000,19743.361281
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,23,0.0000,6186,256,256,256,4096,512,247.928835,4,6,0,60,0,-nan,0,26770085.250000,932192,6.409721,1255.481987,1,1.004058,932151,932185,233037.750000,0,17924.095625,36358.250000,100,10.499405,64.000481,14882.153401,8.000060,1253.567010,7.774890,41167.246824,10.499405,0.000000,8,8,34,233046.250000,0.000000,65536,2,1129,438376 kB,ermia_async_dep_frontier_cstamp,2205.537326,35,328.731225,9.499109,141.918208,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_r3.out,16,13659140,180022576,0,0,158433614,143209937,21935894498,84301883,160903027,369643635,77120053361,2446050718,508686486,51119247847,139.679083,1.004058,1.004058,7248.388189,1.004058,454.467933,6186,256,256,256,4096,512,932192,231115541,932192,932192,421048,6,0,60,107080341,932192,1170341476,1,306427139691,59660288,7457536,7247636,935968,0,async_dep_frontier_cstamp,145433,16708573080,932192,145433,9787388,13872920168,1168556363,38375489981,9787388,0,8,932192,0,0,1071,2,1129,6186,256,256,256,4096,512,932151,0,932185,34,35,1,0,0,2055968812,8854927,132294025,41,392497934108,130206746,935968,6756838744,935968,423648190,0,466506,5044841291,0.000000,16,ycsb_b,0.500444,5411.845600
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,4,0.0001,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1311618.250000,47600,47600.000000,0.000000,0,0.000000,47600,47600,11900.000000,0,88088.117017,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,0,11900.000000,0.000000,0,0,0,263464 kB,ermia_single_wal,1963.864055,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th32_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th32_r3.out,32,2219004,8721043,0,0,10830572,1470317,277854248,1466679,115961453,160542759,159973465559,23645631,24893379,159345860474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,3345206,,,,5246473,47600,,,,,,,,,,,4192994370,,,,,,,,,,,,,,,,,,,,,,,,,,,,154605309814,0,93479929,,,,159231817839,,,,,,,,340033726,0.000000,32,ycsb_b,0.000000,7143.565672
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,198,0.0004,1942,256,256,256,512,512,0.000000,4,0,0,0,0,-nan,0,12509291.500000,444324,0.999928,0.000000,0,0.000000,444292,444292,111073.000000,0,268936.208338,111081.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.501463,0,32,0,111073.000000,297.951451,0,0,0,303664 kB,ermia_plain_pwal,2337.165117,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th32_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th32_r3.out,32,15555631,259099300,0,0,151432425,76266970,2734685780,135415323,270354361,268824380,156633244482,305060547,408416694,152008133071,148.345557,0.000000,0.000000,0.000000,0.000000,0.000000,1942,256,256,256,512,512,444324,0,444324,0,327656,0,0,0,50037166,444324,0,1,0,0,0,0,0,667088,sync,444324,119486205875,0,0,0,0,0,0,0,667088,32,444324,0,132377446,0,0,0,1942,256,256,256,512,512,444292,667032,444292,0,0,1,76115939,11744071737,1038383764,0,0,32,145585528090,65908744,0,0,0,0,0,0,13042464585,0.000000,32,ycsb_b,0.000000,29355.614292
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,47,0.0001,3170,256,256,256,1024,512,233.609111,4,6,0,57,0,-nan,0,26088447.250000,902844,6.378645,1314.177886,1,1.003121,902758,902827,225689.500000,0,19054.515345,35384.750000,100,10.497885,64.001205,48020.408221,8.000151,1287.898401,7.771417,95896.916334,10.497885,0.000000,8,8,69,225706.750000,0.000000,65536,2,561,453600 kB,ermia_async_dep_frontier_cstamp,2574.993623,64,329.141085,9.497264,130.483103,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_r3.out,32,26622143,187198008,0,0,183219911,139225794,48965704673,88936629,220113691,427481607,156999956831,5306249814,520037507,100935167054,137.641773,1.003121,1.003121,8844.376182,1.003121,496.742014,3170,256,256,256,1024,512,902844,210908613,902844,902844,512762,6,0,57,104353789,902844,1186475278,1,297134747295,57782016,7222752,7016245,905645,0,async_dep_frontier_cstamp,141539,17202930925,902844,141539,9477774,43354121093,1162749450,86578325283,9477774,0,8,902844,0,0,543,2,561,3170,256,256,256,1024,512,902758,0,902827,69,64,1,0,0,2324773768,8574386,117803668,86,462944883167,124266709,905645,7984941615,905645,448472102,0,453544,5114367368,0.000000,32,ycsb_b,0.502360,5664.836528
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1398465.250000,51753,51753.000000,0.000000,0,0.000000,51753,51753,12938.250000,0,80176.432342,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,12938.250000,0.000000,0,0,0,221108 kB,ermia_single_wal,1726.942245,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th1_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th1_r4.out,1,0,3359607,0,0,4133378,1545653,265663615,1523029,1577270,3651398,4935248371,16357116,14800332,4622636973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,89054,,,,5593861,51753,,,,,,,,,,,4149370903,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149410,0,89374442,,,,4608846006,,,,,,,,366951251,0.000000,1,ycsb_b,0.000000,7090.434390
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,3994,64,64,64,128,64,0.000000,4,0,0,0,0,-nan,0,1407467.000000,51746,0.999981,0.000000,0,0.000000,51745,51745,12936.250000,0,79404.408097,12936.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.502290,0,1,0,12936.250000,43.185332,0,0,0,221336 kB,ermia_plain_pwal,1904.941560,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th1_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th1_r4.out,1,0,3353062,0,0,4080091,1547853,302283012,1546190,1604419,3757211,4936555611,23694168,14521846,4580167759,93.087042,0.000000,0.000000,0.000000,0.000000,0.000000,3994,64,64,64,128,64,51746,0,51746,0,87780,0,0,0,5629868,51746,0,1,0,0,0,0,0,77736,sync,51746,4108781097,0,0,0,0,0,0,0,77736,1,51746,0,2234625,0,0,0,3994,64,64,64,128,64,51745,77733,51745,0,0,1,1736594,2648595,98571201,0,0,1,4542288640,4816789,0,0,0,0,0,0,323499739,0.000000,1,ycsb_b,0.000000,6251.806725
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,773,128,128,256,512,256,109.520988,4,7,0,12,0,-nan,0,9217634.000000,323680,7.996023,350.054084,1,1.000003,323662,323679,80915.500000,0,10861.153291,10120.000000,100,10.500008,64.000198,927.782859,8.000025,484.347338,0.954659,4362.485252,10.500008,0.000000,8,8,17,80919.750000,0.000000,65536,1,51,258860 kB,ermia_async_dep_frontier_cstamp,876.689143,17,191.986710,9.500005,47.842767,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_r4.out,1,0,13289413,0,0,24789998,9765890,2204480626,9985084,10010305,23748040,4683883928,208257133,88884358,2090673081,59.865203,1.000003,1.000003,244.818255,1.000003,136.674709,773,128,128,256,512,256,323680,35449644,323680,323680,212760,7,0,12,36870536,323680,113305156,1,62138802413,20715520,2589440,309003,323680,0,async_dep_frontier_cstamp,40480,3515527236,323680,40480,3398632,300303828,156773062,1412044864,3398632,0,8,323680,0,0,51,1,51,773,128,128,256,512,256,323662,0,323679,17,17,1,0,0,283765865,3074952,15485699,18,68866343394,19377109,323680,79242528,323680,44238733,0,161712,752027257,0.000000,1,ycsb_b,0.499606,2323.373642
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1414283.250000,52209,52209.000000,0.000000,0,0.000000,52209,52209,13052.250000,0,80263.905917,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0,13052.250000,0.000000,0,0,0,222356 kB,ermia_single_wal,1761.721906,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th2_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th2_r4.out,2,0,10721431,0,0,9472889,1575315,278053520,1518778,1853938,7102719,9913562333,16940714,21139607,9565183422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,181401,,,,5657133,52209,,,,,,,,,,,4190498264,,,,,,,,,,,,,,,,,,,,,,,,,,,,4798766145,0,91977739,,,,9470799842,,,,,,,,389557694,0.000000,2,ycsb_b,0.000000,7461.504606
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,4017,64,64,64,256,128,0.000000,4,0,0,0,0,-nan,0,2475492.000000,90855,0.999978,0.000000,0,0.000000,90853,90853,22713.250000,0,83454.089628,22713.750000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499312,0,2,0,22713.250000,92.493743,0,0,0,225668 kB,ermia_plain_pwal,1990.621730,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th2_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th2_r4.out,2,0,10231732,0,0,12242195,6334621,539630463,3036510,4146722,14935380,9831370245,43243675,31003580,9166565367,92.211429,0.000000,0.000000,0.000000,0.000000,0.000000,4017,64,64,64,256,128,90855,0,90855,0,99663,0,0,0,9901968,90855,0,1,0,0,0,0,0,136217,sync,90855,7582054405,0,0,0,0,0,0,0,136217,2,90855,0,8403334,0,0,0,4017,64,64,64,256,128,90853,136215,90853,0,0,1,7943065,90919064,180853956,0,0,2,9054969082,8377685,0,0,0,0,0,0,1176417573,0.000000,2,ycsb_b,0.000000,12948.582578
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,1,0.0000,5959,128,256,256,4096,4096,125.423790,4,7,0,29,0,-nan,0,13789542.250000,482201,7.994313,389.772898,1,1.001363,482179,482201,120544.750000,0,10983.594277,15079.500000,100,10.498317,64.000000,1379.442110,8.000000,653.017742,1.926004,6541.091920,10.498317,0.000000,8,8,22,120550.250000,0.000000,65536,1,625,272120 kB,ermia_async_dep_frontier_cstamp,992.997810,22,299.389409,9.498298,50.360706,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_r4.out,2,700375,38591621,0,0,62810246,36671284,3840495101,16387814,20207143,84347606,9311493976,396660449,157539723,4657082614,59.655994,1.001363,1.001363,481.004473,1.001363,187.302704,5959,128,256,256,4096,4096,482201,60479477,482201,482201,324568,7,0,29,55158169,482201,187948881,1,144359286032,30860864,3857608,928721,482858,0,async_dep_frontier_cstamp,60318,5296300144,482201,60318,5062299,665168365,314885808,3154121065,5062299,0,8,482201,0,0,614,1,625,5959,128,256,256,4096,4096,482179,0,482201,22,22,1,0,0,478824537,4580089,24283983,22,156507207674,28766180,482858,231940838,482858,90317551,0,241703,1614884813,0.000000,2,ycsb_b,0.501249,3348.986860
