FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,background_threads,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_event_ns_per_tx,committer_num,committer_threads,cpu_list,cpu_policy,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,logger_num,logger_threads,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,numactl_interleave,payload_build_ns_per_tx,pending_commits,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,ready_queue_push_ns_per_tx,remote_read_prob,remote_read_prob_ppm,repeat,seconds,skip_fdatasync,stderr_log,stdout_log,straggler_logger,straggler_sleep_us,thread_num,total_threads,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_event_ns,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload_kind,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx,ycsb_max_ope,ycsb_rratio
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,66,0.0001,399640,262144,262144,262144,262144,262144,398.191004,4,3,4,63317,9,0,-nan,0,25839186.750000,912436,3.989694,2061.020577,1,1,,,0.000000,846874,912407,211718.500000,0,33612.629331,57172.750000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500969,4,8,8,65533,228101.750000,488.528560,65536,663,65567,368448 kB,ermia_async_global_lsn_prefix,0,2925.768259,65557,394829.877401,0.000000,172.084384,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th32_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th32_remote0_r2_log8_com1_pend65536.out,-1,0,32,32,24172134,169261062,0,0,181192517,145457913,5633339279,158396696,320274732,448115992,156707911807,620116260,488930782,148518654440,140.024935,0.000000,1.000032,38188.534688,1.000032,269.144905,399640,262144,262144,262144,262144,262144,912436,363312259,912436,912436,366774888,3,4,63317,103356747,912436,1880489602,1,334371157594105,0,0,0,0,1369495,async_global_lsn_prefix,228691,30668398290,912436,228691,0,0,0,0,0,1369495,8,912436,0,445736878,65567,663,65567,399640,262144,262144,262144,262144,262144,846874,1271199,912407,65533,65557,1,0,103092877182,2669491440,0,157010997,65562,334658612598210,127759731,912436,34843486369,912436,245569695,103092877182,0,9867994480,112990.011236,32,ycsb,ycsb_b,0.000000,10815.342802,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,43,0.0000,2152,256,256,256,512,512,230.640898,4,6,0,57,9,0,-nan,0,26030539.500000,904907,6.347341,1291.064430,1,1,,,1.003048,904844,904896,226211.000000,0,18619.267354,35640.750000,100,10.501202,64.000778,48264.057633,8.000097,1305.010018,7.768357,95071.544653,10.501202,0.000000,8,8,8,52,226224.000000,0.000000,65536,7,254,459888 kB,ermia_async_dep_frontier_cstamp,0,2501.020175,53,322.993685,9.500616,120.397273,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_remote0_r2_log8_com1_pend65536.out,-1,0,32,32,27207343,182511120,0,0,183311836,139713110,50040374602,88450973,219481755,429682456,157019720040,5388621420,520457438,99799907987,140.309049,1.003048,1.003048,8192.792778,1.003048,508.115930,2152,256,256,256,512,512,904907,208706026,904907,904907,504974,6,0,57,104122158,904907,1168279038,1,292258897854,57914048,7239256,7029555,907654,0,async_dep_frontier_cstamp,142563,16848500552,904907,142563,9502496,43673952696,1180898345,86029860470,9502496,0,8,904907,0,0,251,7,254,2152,256,256,256,512,512,904844,0,904896,52,53,1,0,0,2263163152,8597069,108947011,63,456955265931,126965097,907654,7413625414,907654,459792073,0,451495,5213678203,0.000000,32,ycsb,ycsb_b,0.498947,5761.632500,10,95
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,836,128,128,128,256,256,0.000000,4,1,0,0,9,0,-nan,0,540942.500000,19991,0.999950,216.191696,1,1,,,0.000000,19990,19990,4997.500000,0,86415.123812,4997.750000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.504302,8,8,8,0,4997.500000,136.783992,65536,1,0,218768 kB,ermia_pwal_group_global_prefix,0,1198.095948,0,0.000000,0.000000,387.202401,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th1_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th1_remote0_r3_log8_com1_pend65536.out,-1,0,1,1,0,1109312,0,0,1507988,594261,120934143,607482,616591,1440535,4975942055,9777728,6750068,4832603947,106.189645,0.000000,0.000000,0.000000,0.000000,247.258479,836,128,128,128,256,256,19991,0,19991,0,332272,1,0,0,2163770,19991,4321672,1,0,0,0,0,0,30071,group_global_prefix,19991,1727438325,19991,19991,0,0,0,0,0,30071,8,19991,0,2734312,0,1,0,836,128,128,128,256,256,19990,30069,19990,0,0,1,0,4757151105,23949938,0,7740176,1,6642466006,2122731,0,0,0,4942697,0,0,112065050,0.000000,1,ycsb,ycsb_b,0.000000,5606.055528,10,95
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,1729441,1048576,1048576,1048576,1048576,1048576,133.444625,4,3,0,52844,9,0,-nan,0,7143212.750000,258158,3.999892,356.158160,1,1,,,0.000000,192621,258157,48155.250000,0,21932.201695,16135.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.498383,4,8,8,65536,64539.250000,74.018024,65536,3,65536,258516 kB,ermia_async_global_lsn_prefix,0,971.967605,65536,1817048.147983,0.000000,89.060087,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th1_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th1_remote0_r3_log8_com1_pend65536.out,-1,0,1,1,0,10023797,0,0,19332595,7690058,1255449468,7720350,7954174,19225624,4751979721,110626436,70651854,3243305365,51.076016,0.000000,1.000004,195.466042,1.000004,100.622443,1729441,1048576,1048576,1048576,1048576,1048576,258158,34449664,258158,258158,1355813202,3,0,52844,28572851,258158,91944722,1,350001631312550,0,0,0,0,386818,async_global_lsn_prefix,64541,5661951393,258158,64541,0,0,0,0,0,386818,8,258158,0,19108271,65536,3,65536,1729441,1048576,1048576,1048576,1048576,1048576,192621,288868,258157,65536,65536,1,0,2767178975,250920241,0,22991485,65537,350014024702714,13185631,258158,50460927,258158,25976388,2767178975,0,688043492,10718.977115,1,ycsb,ycsb_b,0.000000,2665.213386,10,95
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,755,128,128,128,256,256,108.187500,4,7,0,10,9,0,-nan,0,8338722.250000,291851,7.997424,358.276769,1,1,,,1.000003,291836,291850,72959.000000,0,10522.847812,9123.250000,100,10.496796,64.000219,902.546870,8.000027,458.420792,0.950464,5011.950005,10.496796,0.000000,8,8,8,14,72962.500000,0.000000,65536,1,46,256260 kB,ermia_async_dep_frontier_cstamp,0,882.027997,14,179.353936,9.496793,43.307175,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_remote0_r3_log8_com1_pend65536.out,-1,0,1,1,0,11981877,0,0,22598495,8760070,2181717052,8975091,9069623,21224199,4711451776,211297817,81049156,2154778396,65.029275,1.000003,1.000003,244.238112,1.000003,151.265588,755,128,128,128,256,256,291851,31574522,291851,291851,200097,7,0,10,33354889,291851,104563075,1,52341935166,18678464,2334808,277393,291851,0,async_dep_frontier_cstamp,36493,3071093134,291851,36493,3063490,263408304,133790108,1462737609,3063490,0,8,291851,0,0,46,1,46,755,128,128,128,256,256,291836,0,291850,14,14,1,0,0,257419871,2771639,12639199,15,58398752879,18978794,291851,71280893,291851,44146862,0,146732,585185342,0.000000,1,ycsb,ycsb_b,0.502765,2005.089402,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,1851,128,128,128,256,256,0.000000,4,1,0,0,9,0,-nan,0,1118045.000000,41171,0.999951,212.463917,1,1,,,0.000000,41169,41169,10292.250000,0,79467.553062,10292.750000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.502101,8,8,8,0,10292.250000,172.786247,65536,1,0,221888 kB,ermia_pwal_group_global_prefix,0,1414.810270,0,0.000000,0.000000,295.618839,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th2_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th2_remote0_r3_log8_com1_pend65536.out,-1,0,2,2,0,4680789,0,0,5449465,1380946,240489048,1265018,1886008,5908523,9948336769,19792106,14032153,9653452713,94.666570,0.000000,0.000000,0.000000,0.000000,258.388205,1851,128,128,128,256,256,41171,0,41171,0,318125,1,0,0,4472180,41171,8746927,1,0,0,0,0,0,61840,group_global_prefix,41171,3271599692,41171,41171,0,0,0,0,0,61840,8,41171,0,7113437,0,1,0,1851,128,128,128,256,256,41169,61837,41169,0,0,1,0,9487742564,58246324,0,12170332,2,13097560757,3897328,0,0,0,10637584,0,0,237406569,0.000000,2,ycsb,ycsb_b,0.000000,5766.634337,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,3,0.0000,1010698,524288,524288,524288,524288,524288,151.929773,4,3,0,57188,9,0,-nan,0,11562452.250000,415397,3.999923,502.275130,1,1,,,0.000000,349861,415396,87465.250000,0,23129.803084,25962.750000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500053,4,8,8,65535,103849.000000,96.773972,65536,4,65537,270660 kB,ermia_async_global_lsn_prefix,0,1211.005619,65535,979076.685102,0.000000,110.341221,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th2_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th2_remote0_r3_log8_com1_pend65536.out,-1,0,2,2,1868635,29300658,0,0,45896801,39024260,2059133322,14387292,22219266,81473905,9369495317,187267136,129975166,6758948876,56.374681,0.000000,1.000002,1034.294293,1.000002,108.812882,1022279,524288,524288,524288,524288,524288,415397,63111020,415397,415397,824667870,3,0,57188,46249809,415397,208643080,1,342540748126373,0,0,0,0,623116,async_global_lsn_prefix,103851,9608027682,415397,103851,0,0,0,0,0,623116,8,415397,0,40199521,65537,4,65537,1010698,524288,524288,524288,524288,524288,349861,524640,415396,65535,65535,1,0,5399292475,503046890,0,45835302,65536,342564559411248,23417817,415397,429641712,415397,45200436,5399292475,0,2045576465,12997.940459,2,ycsb,ycsb_b,0.000000,4924.400969,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,1,0.0000,708,128,256,256,256,256,118.327897,4,7,0,19,9,0,-nan,0,12680990.250000,445255,7.990901,419.178739,1,1,,,1.000874,445229,445253,111307.250000,0,11414.861072,13930.000000,100,10.500899,64.000287,1373.597734,8.000036,627.279542,1.920515,7228.221943,10.500899,0.000000,8,8,8,24,111313.250000,0.000000,65536,1,50,268212 kB,ermia_async_dep_frontier_cstamp,0,1016.061738,24,213.242913,9.500891,55.842274,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_remote0_r3_log8_com1_pend65536.out,-1,0,2,2,313,38865391,0,0,57813398,34552419,3792082503,15346182,19673340,82553435,9318971767,395656381,147775572,4734652833,60.165564,1.000874,1.000874,505.519249,1.000874,207.464691,708,128,256,256,256,256,445255,52685851,445255,445255,239194,7,0,19,50723961,445255,186640591,1,94941928947,28496320,3562040,855115,445642,0,async_dep_frontier_cstamp,55720,5082501137,445255,55720,4675557,611598512,279298098,3218387505,4675557,0,8,445255,0,0,50,1,50,708,128,256,256,256,256,445229,0,445253,24,24,1,0,0,452404537,4230300,24863940,26,106502528399,26788898,445642,225083962,445642,92374276,0,222038,1307972145,0.000000,2,ycsb,ycsb_b,0.498678,2937.593110,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,1,0.0000,1945,128,256,256,256,256,0.000000,4,1,0,0,9,0,-nan,0,2121788.750000,78018,0.999949,262.789128,1,1,,,0.000000,78014,78014,19503.500000,0,89509.491194,19504.500000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499551,8,8,8,0,19503.500000,173.887020,65536,1,0,227844 kB,ermia_pwal_group_global_prefix,0,1388.335799,0,0.000000,0.000000,334.825134,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th4_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th4_remote0_r3_log8_com1_pend65536.out,-1,0,4,4,1167012,8380624,0,0,10544800,5694348,418326646,2910584,5212994,14966654,19870277159,37087526,27432464,19338553507,76.929910,0.000000,0.000000,0.000000,0.000000,259.535263,1945,128,256,256,256,256,78018,0,78018,0,345051,1,0,0,8487155,78018,20501231,1,0,0,0,0,0,116986,group_global_prefix,78018,6982993446,78018,78018,0,0,0,0,0,116986,8,78018,0,13565622,0,1,0,1945,128,256,256,256,256,78014,116979,78014,0,0,1,0,19013657903,108309629,0,26121048,4,26920236580,6001610,0,0,0,20247384,0,0,728838707,0.000000,4,ycsb,ycsb_b,0.000000,9342.409145,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,2,0.0000,615413,524288,524288,524288,524288,524288,147.904072,4,3,0,60594,9,0,-nan,0,18708273.250000,670624,3.999839,488.198881,1,1,,,0.000000,605096,670621,151274.000000,0,26106.373293,41915.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499959,4,8,8,65525,167655.250000,138.762037,65536,5,65539,305288 kB,ermia_async_global_lsn_prefix,0,1394.077753,65526,558320.418755,0.000000,119.248040,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th4_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th4_remote0_r3_log8_com1_pend65536.out,-1,0,4,4,934104,73302195,0,0,89631820,69216017,3437324099,37707810,61873171,157119768,18690285689,332676651,259620652,14170879402,68.171665,0.000000,1.000004,3801.540527,1.000004,124.024972,624812,524288,524288,524288,524288,524288,670624,99187577,670624,670624,503832926,3,0,60594,74833093,670624,327396422,1,337837452107235,0,0,0,0,1005904,async_global_lsn_prefix,167662,17507482164,670624,167662,0,0,0,0,0,1005904,8,670624,0,93056736,65539,5,65539,615413,524288,524288,524288,524288,524288,605096,907546,670621,65525,65526,1,0,9671436823,934897817,0,79970240,65528,337882452320159,45717350,670624,2549392910,670624,83173751,9671436823,0,3937064311,14421.613434,4,ycsb,ycsb_b,0.000000,5870.773971,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,5,0.0000,4516,128,256,256,2048,256,143.436387,4,7,0,37,9,0,-nan,0,21267480.500000,742534,7.850514,461.840000,1,1,,,1.002559,742509,742533,185627.250000,0,12663.792971,23646.000000,100,10.498053,64.000086,1830.317787,8.000011,896.941329,3.883345,9024.676957,10.498053,0.000000,8,8,8,24,185633.250000,0.000000,65536,1,724,349160 kB,ermia_async_dep_frontier_cstamp,0,1129.632068,24,249.930606,9.498016,66.205701,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_remote0_r3_log8_com1_pend65536.out,-1,0,4,4,3385957,81166636,0,0,100055569,66565864,7339060314,30725971,46810301,156728510,18728416791,783648697,264603857,9855665115,72.909270,1.002559,1.002559,918.452904,1.002559,234.661981,4516,128,256,256,2048,256,742534,106506251,742534,742534,281002,7,0,37,85069922,742534,342931441,1,185575724185,47522176,5940272,2883512,744433,0,async_dep_frontier_cstamp,94584,9403284186,742534,94584,7795151,1359071357,666008536,6701120455,7795151,0,8,742534,0,0,701,1,724,4516,128,256,256,2048,256,742509,0,742533,24,24,1,0,0,838789088,7052590,49159918,25,208653904353,54137539,744433,681981590,744433,174244265,0,372411,2700945542,0.000000,4,ycsb,ycsb_b,0.501541,3637.475428,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,3,0.0000,4340,128,256,256,256,256,0.000000,4,1,0,0,9,0,-nan,0,4040159.000000,147339,0.999946,375.242352,1,1,,,0.000000,147331,147331,36832.750000,0,100973.315276,36834.750000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.497180,8,8,8,0,36832.750000,258.447808,65536,1,0,239928 kB,ermia_pwal_group_global_prefix,0,1606.198288,0,0.000000,0.000000,470.230861,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th8_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th8_remote0_r3_log8_com1_pend65536.out,-1,0,8,8,1867928,22689287,0,0,25238688,14991929,814747570,9225561,20376103,42039822,39664028307,80705617,62029770,38570116032,100.381298,0.000000,0.000000,0.000000,0.000000,277.982875,4340,128,256,256,256,256,147339,0,147339,0,373430,1,0,0,16160636,147339,55284831,1,0,0,0,0,0,220581,group_global_prefix,147339,14876499513,147339,147339,0,0,0,0,0,220581,8,147339,0,38077374,0,1,0,4340,128,256,256,256,256,147331,220570,147331,0,0,1,0,37874467782,236642800,0,69279583,8,55020892500,14789277,0,0,0,40955495,0,0,1814895845,0.000000,8,ycsb,ycsb_b,0.000000,12318.492680,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,10,0.0000,385690,262144,262144,262144,262144,262144,157.053777,4,3,0,62072,9,0,-nan,0,27789861.500000,989743,3.966556,597.167269,1,1,,,0.000000,924199,989735,231049.750000,0,31242.587946,62380.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500695,4,8,8,65536,247433.750000,187.548251,65536,6,65543,388544 kB,ermia_async_global_lsn_prefix,0,1587.606826,65536,358956.185292,0.000000,160.693466,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th8_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th8_remote0_r3_log8_com1_pend65536.out,-1,0,8,8,6421037,143394859,0,0,140581643,127373385,5413099191,95175226,130958444,285000956,37737240051,559782567,435875350,30399577393,101.016203,0.000000,1.000008,9302.854427,1.000008,126.497861,385690,262144,262144,262144,262144,262144,989743,155441620,989743,989743,335273829,3,0,62072,111159446,989743,591037347,1,331746947490317,0,0,0,0,1485290,async_global_lsn_prefix,249520,30921882781,989743,249520,0,0,0,0,0,1485290,8,989743,0,185623068,65543,6,65543,385690,262144,262144,262144,262144,262144,924199,1386660,989735,65536,65536,1,0,17605326294,1571310042,0,159043948,65544,331834926119694,99979272,989743,9207360626,989743,125199360,17605326294,0,9751098725,17787.919285,8,ycsb,ycsb_b,0.000000,9852.231885,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,13,0.0000,1991,256,256,256,512,512,218.452052,4,6,0,61,9,0,-nan,0,27547906.250000,965144,6.549265,913.989645,1,1,,,1.004779,965094,965139,241273.500000,0,18936.097415,36841.500000,100,10.500203,64.000332,3624.974417,8.000041,1118.135001,7.782058,15821.728806,10.500203,0.000000,8,8,8,45,241284.750000,0.000000,65536,1,359,437396 kB,ermia_async_dep_frontier_cstamp,0,1591.827545,28,314.630138,9.500074,120.593644,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_remote0_r3_log8_com1_pend65536.out,-1,0,8,8,5372414,138855943,0,0,149977062,103863141,12235019530,55919301,96945718,265359254,37956498525,1336918575,417866068,23150401519,107.453169,1.004779,1.004779,3476.620971,1.004779,290.525848,1991,256,256,256,512,512,965144,210836595,965144,965144,366254,6,0,61,110191625,965144,882127052,1,303647658561,61769216,7721152,7510768,969751,0,async_dep_frontier_cstamp,147366,18275966123,965144,147366,10134155,3498604184,1079155697,15270167518,10134155,0,8,965144,0,0,355,1,359,1991,256,256,256,512,512,965094,0,965139,45,28,1,0,0,1536334845,9168892,116389629,50,353488709745,103707244,969751,3355422487,969751,280397826,0,482055,5231941984,0.000000,8,ycsb,ycsb_b,0.499467,5420.920701,10,95
